Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
1.0982279777526855	0	14.183099	5.48573	35.0	8.0	14.183098591549296	5.485730167366323	1007	1007
1.675658941268921	1	24.0	14.648256	75.0	9.0	24.0	14.648256844124102	1008	2015
2.1681888103485107	2	34.466667	17.617668	94.0	13.0	34.46666666666667	17.617667899646147	1034	3049
2.615156888961792	3	45.739132	24.114252	104.0	17.0	45.73913043478261	24.114252309811466	1052	4101
3.0921037197113037	4	57.333332	25.4842	114.0	24.0	57.333333333333336	25.4841998980632	1032	5133
3.554138660430908	5	94.09091	37.159252	171.0	46.0	94.0909090909091	37.159250764182154	1035	6168
3.992663860321045	6	69.4	23.46288	118.0	34.0	69.4	23.462878482118658	1041	7209
4.445095777511597	7	78.92308	34.89867	149.0	36.0	78.92307692307692	34.89866988530241	1026	8235
4.855900764465332	8	71.57143	25.853195	122.0	34.0	71.57142857142857	25.853196226038296	1002	9237
5.384166717529297	9	105.4	33.6458	165.0	64.0	105.4	33.64580211556859	1054	10291
5.874522686004639	10	125.666664	28.763403	167.0	74.0	125.66666666666667	28.763402673072832	1131	11422
6.326819658279419	11	146.42857	50.46316	200.0	78.0	146.42857142857142	50.46316094186825	1025	12447
6.81145977973938	12	157.57143	44.76879	200.0	67.0	157.57142857142858	44.76879379611632	1103	13550
7.336528778076172	13	186.33333	30.559597	200.0	118.0	186.33333333333334	30.55959569249713	1118	14668
7.7923667430877686	14	180.0	29.263174	200.0	127.0	180.0	29.26317367158479	1080	15748
8.301790952682495	15	200.0	0.0	200.0	200.0	200.0	0.0	1200	16948
8.810813903808594	16	200.0	0.0	200.0	200.0	200.0	0.0	1200	18148
9.366938829421997	17	200.0	0.0	200.0	200.0	200.0	0.0	1200	19348
9.864516735076904	18	200.0	0.0	200.0	200.0	200.0	0.0	1200	20548
10.379364728927612	19	200.0	0.0	200.0	200.0	200.0	0.0	1200	21748
10.899394035339355	20	199.0	2.236068	200.0	194.0	199.0	2.23606797749979	1194	22942
11.483198881149292	21	200.0	0.0	200.0	200.0	200.0	0.0	1200	24142
11.98214077949524	22	200.0	0.0	200.0	200.0	200.0	0.0	1200	25342
12.515100717544556	23	198.33333	2.4267032	200.0	194.0	198.33333333333334	2.4267032964268394	1190	26532
13.053680896759033	24	200.0	0.0	200.0	200.0	200.0	0.0	1200	27732
13.589179754257202	25	190.16667	14.403895	200.0	164.0	190.16666666666666	14.403896077874979	1141	28873
14.116448879241943	26	191.16667	13.221405	200.0	166.0	191.16666666666666	13.221405203515832	1147	30020
14.640892744064331	27	200.0	0.0	200.0	200.0	200.0	0.0	1200	31220
15.199230909347534	28	200.0	0.0	200.0	200.0	200.0	0.0	1200	32420
15.733489751815796	29	200.0	0.0	200.0	200.0	200.0	0.0	1200	33620
16.273306846618652	30	190.0	14.329456	200.0	166.0	190.0	14.329456840136451	1140	34760
16.831601858139038	31	200.0	0.0	200.0	200.0	200.0	0.0	1200	35960
17.417852878570557	32	195.16667	10.807663	200.0	171.0	195.16666666666666	10.807661891248983	1171	37131
