Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
3.2490313053131104	0	19.168583	8.522807	51.0	9.0	19.168582375478927	8.522807439414818	5003	5003
5.824941158294678	1	27.320652	13.883067	88.0	9.0	27.320652173913043	13.883067870168778	5027	10030
8.777589082717896	2	35.74286	19.974401	113.0	11.0	35.74285714285714	19.97440198588878	5004	15034
13.044646263122559	3	42.067226	20.001568	116.0	14.0	42.0672268907563	20.001567624461728	5006	20040
15.845291137695312	4	50.69	23.381485	124.0	18.0	50.69	23.381486265847176	5069	25109
18.272722244262695	5	51.163265	19.635294	130.0	17.0	51.16326530612245	19.635294064801915	5014	30123
20.413655996322632	6	58.32184	20.991787	130.0	26.0	58.32183908045977	20.99178506692425	5074	35197
24.14189600944519	7	63.886074	26.507215	163.0	22.0	63.88607594936709	26.507217713878244	5047	40244
28.07297420501709	8	61.487804	21.866137	138.0	24.0	61.48780487804878	21.866135919715862	5042	45286
30.5278480052948	9	69.47222	26.403374	148.0	34.0	69.47222222222223	26.403373217904385	5002	50288
32.47017288208008	10	67.58108	23.271027	152.0	19.0	67.58108108108108	23.271027548339763	5001	55289
34.405232191085815	11	69.46575	27.40917	179.0	28.0	69.46575342465754	27.40916864485704	5071	60360
37.94630408287048	12	70.70422	24.052992	146.0	33.0	70.70422535211267	24.052989838574508	5020	65380
42.85329794883728	13	75.537315	27.764107	200.0	36.0	75.53731343283582	27.76410673212994	5061	70441
45.70568799972534	14	87.12069	29.6119	186.0	43.0	87.12068965517241	29.611902072510674	5053	75494
47.72491812705994	15	85.355934	27.843853	185.0	42.0	85.35593220338983	27.84385195923163	5036	80530
49.695428133010864	16	87.13793	30.542479	200.0	32.0	87.13793103448276	30.542479336086057	5054	85584
51.616345167160034	17	90.66071	33.488953	200.0	38.0	90.66071428571429	33.48895168864026	5077	90661
53.601200103759766	18	105.125	36.896603	200.0	45.0	105.125	36.89660384100412	5046	95707
55.73937797546387	19	108.97872	35.72501	200.0	47.0	108.97872340425532	35.725007250540266	5122	100829
58.041589975357056	20	120.0	33.589966	200.0	72.0	120.0	33.58996448771142	5040	105869
60.10933518409729	21	128.8718	32.440224	200.0	69.0	128.87179487179486	32.440224703748854	5026	110895
62.18655300140381	22	154.87878	30.921951	200.0	101.0	154.87878787878788	30.92195216676155	5111	116006
64.12827801704407	23	166.09677	32.74176	200.0	97.0	166.09677419354838	32.741760686010444	5149	121155
66.00181031227112	24	178.67857	26.80359	200.0	121.0	178.67857142857142	26.803589273811514	5003	126158
67.83110809326172	25	196.0	9.450274	200.0	163.0	196.0	9.45027472128151	5096	131254
69.74533295631409	26	196.42308	14.000476	200.0	130.0	196.42307692307693	14.00047547797815	5107	136361
