Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
1.1355667114257812	0	-1193.4664	12.223063	-1177.7596	-1207.571	200.0	0.0	600	600
1.82167387008667	1	-1182.0444	13.151927	-1170.5455	-1200.4545	200.0	0.0	600	1200
2.162956714630127	2	-1356.4907	56.962517	-1315.2886	-1437.0408	200.0	0.0	600	1800
2.4444308280944824	3	-1425.6523	31.950216	-1384.1417	-1461.8633	200.0	0.0	600	2400
2.72580885887146	4	-1500.8585	16.168636	-1477.9966	-1512.6565	200.0	0.0	600	3000
3.00598406791687	5	-1504.9369	11.959414	-1488.0383	-1513.9948	200.0	0.0	600	3600
3.2855818271636963	6	-1548.4955	39.419815	-1516.0323	-1603.9761	200.0	0.0	600	4200
3.5801749229431152	7	-1554.5778	32.18017	-1526.7002	-1599.6691	200.0	0.0	600	4800
3.881528854370117	8	-1580.6195	48.612568	-1518.6985	-1637.4473	200.0	0.0	600	5400
4.152934789657593	9	-1561.6592	37.875854	-1527.1926	-1614.4017	200.0	0.0	600	6000
4.43242883682251	10	-1583.024	44.125256	-1535.6279	-1641.8756	200.0	0.0	600	6600
4.727287769317627	11	-1631.6011	18.703358	-1605.1545	-1645.2212	200.0	0.0	600	7200
5.00182580947876	12	-1607.7803	39.692745	-1551.651	-1636.4797	200.0	0.0	600	7800
5.279222011566162	13	-1606.0879	31.368917	-1575.8567	-1649.3206	200.0	0.0	600	8400
5.548066854476929	14	-1634.5184	10.114776	-1621.9668	-1646.7361	200.0	0.0	600	9000
5.831562042236328	15	-1632.0104	14.307755	-1612.166	-1645.3557	200.0	0.0	600	9600
6.101615905761719	16	-1618.0312	48.02439	-1550.3599	-1656.8617	200.0	0.0	600	10200
6.385339975357056	17	-1610.8485	34.223648	-1573.9526	-1656.4241	200.0	0.0	600	10800
6.658946752548218	18	-1589.3467	57.615982	-1510.8014	-1647.391	200.0	0.0	600	11400
6.93821907043457	19	-1615.1537	28.483105	-1585.157	-1653.4346	200.0	0.0	600	12000
7.207082033157349	20	-1610.915	1.4183168	-1609.6123	-1612.8872	200.0	0.0	600	12600
7.4779088497161865	21	-1615.873	20.582638	-1591.399	-1641.7568	200.0	0.0	600	13200
7.747627019882202	22	-1619.496	40.85974	-1562.4297	-1655.894	200.0	0.0	600	13800
8.039244651794434	23	-1617.3724	27.299408	-1595.5322	-1655.863	200.0	0.0	600	14400
8.320573806762695	24	-1617.7604	41.9036	-1558.5444	-1649.362	200.0	0.0	600	15000
8.600499868392944	25	-1592.6093	21.812859	-1562.5703	-1613.7073	200.0	0.0	600	15600
8.869667768478394	26	-1626.1449	25.534683	-1590.8656	-1650.46	200.0	0.0	600	16200
9.138859987258911	27	-1623.251	39.41759	-1567.7515	-1655.5248	200.0	0.0	600	16800
9.419997930526733	28	-1566.332	109.35426	-1412.0302	-1652.4692	200.0	0.0	600	17400
9.68993592262268	29	-1643.7113	4.0062194	-1638.1301	-1647.3464	200.0	0.0	600	18000
9.977289915084839	30	-1623.2494	18.405895	-1602.0598	-1646.9368	200.0	0.0	600	18600
10.257159948348999	31	-1616.1771	15.130127	-1596.7285	-1633.6277	200.0	0.0	600	19200
10.533781051635742	32	-1632.748	27.372244	-1594.0393	-1652.3933	200.0	0.0	600	19800
10.803757905960083	33	-1606.1381	42.635983	-1553.4495	-1657.8728	200.0	0.0	600	20400
11.082754850387573	34	-1549.4219	64.04343	-1501.0667	-1639.9219	200.0	0.0	600	21000
11.356379985809326	35	-1597.2516	37.301937	-1560.8474	-1648.5173	200.0	0.0	600	21600
11.62903881072998	36	-1624.4772	19.68751	-1596.6355	-1638.5546	200.0	0.0	600	22200
11.910904884338379	37	-1628.3066	31.518425	-1583.8113	-1652.8431	200.0	0.0	600	22800
12.183520078659058	38	-1571.5829	52.6488	-1527.7263	-1645.6196	200.0	0.0	600	23400
12.461611032485962	39	-1642.774	8.25526	-1631.1067	-1648.9653	200.0	0.0	600	24000
12.733069896697998	40	-1627.244	28.665667	-1588.8169	-1657.6423	200.0	0.0	600	24600
13.004848957061768	41	-1608.8506	39.38555	-1557.6992	-1653.5178	200.0	0.0	600	25200
13.281320810317993	42	-1598.7002	45.15655	-1541.2634	-1651.5936	200.0	0.0	600	25800
13.552254915237427	43	-1626.4569	37.280067	-1573.7416	-1653.5372	200.0	0.0	600	26400
13.825913906097412	44	-1638.2666	16.761362	-1616.418	-1657.1528	200.0	0.0	600	27000
14.098932981491089	45	-1593.5795	51.34866	-1522.3502	-1641.4341	200.0	0.0	600	27600
14.399589776992798	46	-1572.1616	48.76829	-1503.2163	-1608.191	200.0	0.0	600	28200
14.667878866195679	47	-1622.7098	30.953373	-1581.0667	-1655.2169	200.0	0.0	600	28800
14.939067840576172	48	-1650.1022	7.6143794	-1639.3416	-1655.8342	200.0	0.0	600	29400
15.211544752120972	49	-1619.8651	41.96099	-1560.5317	-1650.3999	200.0	0.0	600	30000
15.487991094589233	50	-1578.6874	53.170807	-1507.5488	-1635.3561	200.0	0.0	600	30600
15.757343053817749	51	-1610.2178	57.490257	-1529.3104	-1657.614	200.0	0.0	600	31200
16.03128981590271	52	-1648.4645	5.21289	-1641.0927	-1652.2012	200.0	0.0	600	31800
16.305633068084717	53	-1631.2881	20.776981	-1604.2559	-1654.7776	200.0	0.0	600	32400
16.579033851623535	54	-1638.6857	19.31302	-1611.6633	-1655.6367	200.0	0.0	600	33000
16.84387993812561	55	-1632.107	26.587446	-1595.0503	-1656.1526	200.0	0.0	600	33600
17.111228942871094	56	-1640.7008	5.4949923	-1633.324	-1646.5055	200.0	0.0	600	34200
17.386143922805786	57	-1598.6813	41.208733	-1556.166	-1654.4583	200.0	0.0	600	34800
17.658623933792114	58	-1594.0306	17.751158	-1578.5732	-1618.8899	200.0	0.0	600	35400
17.945806741714478	59	-1586.2783	54.708088	-1513.5818	-1645.5585	200.0	0.0	600	36000
18.21992778778076	60	-1630.3158	16.071497	-1613.9762	-1652.1677	200.0	0.0	600	36600
18.504767894744873	61	-1579.163	40.92184	-1521.3591	-1610.5013	200.0	0.0	600	37200
18.77429509162903	62	-1623.3945	20.42085	-1597.8682	-1647.8547	200.0	0.0	600	37800
19.0538330078125	63	-1632.958	11.9436655	-1617.6924	-1646.8516	200.0	0.0	600	38400
19.332112789154053	64	-1648.1279	9.892265	-1634.1567	-1655.7366	200.0	0.0	600	39000
19.609156847000122	65	-1615.2164	29.80696	-1577.991	-1650.9575	200.0	0.0	600	39600
19.877198696136475	66	-1575.791	29.664225	-1536.5579	-1608.273	200.0	0.0	600	40200
20.354503870010376	67	-1611.48	7.300967	-1601.1594	-1616.9052	200.0	0.0	600	40800
20.700519800186157	68	-1581.8477	36.837276	-1530.8638	-1616.6108	200.0	0.0	600	41400
20.987030029296875	69	-1612.57	56.582397	-1532.561	-1653.7089	200.0	0.0	600	42000
21.259721040725708	70	-1597.5967	34.057655	-1558.4409	-1641.4646	200.0	0.0	600	42600
21.563212871551514	71	-1623.5182	31.957832	-1579.0037	-1652.543	200.0	0.0	600	43200
21.936831951141357	72	-1593.7545	31.78486	-1551.0659	-1627.2921	200.0	0.0	600	43800
22.20970392227173	73	-1630.86	22.101736	-1599.6035	-1646.5221	200.0	0.0	600	44400
22.505883932113647	74	-1600.5234	41.09711	-1563.4243	-1657.8184	200.0	0.0	600	45000
22.82905387878418	75	-1634.6279	16.755795	-1610.9658	-1647.5587	200.0	0.0	600	45600
23.11242175102234	76	-1590.6782	70.799225	-1490.6874	-1645.1658	200.0	0.0	600	46200
23.38702893257141	77	-1560.273	18.852453	-1538.2441	-1584.294	200.0	0.0	600	46800
23.655362129211426	78	-1589.251	12.0392475	-1573.1398	-1602.0748	200.0	0.0	600	47400
23.934539079666138	79	-1652.4618	1.3948746	-1650.5151	-1653.7115	200.0	0.0	600	48000
24.210713863372803	80	-1640.5156	16.969511	-1616.554	-1653.6471	200.0	0.0	600	48600
24.489649772644043	81	-1633.9845	21.19051	-1604.2568	-1652.1276	200.0	0.0	600	49200
24.761825799942017	82	-1592.4718	39.127323	-1542.2197	-1637.6594	200.0	0.0	600	49800
25.082112073898315	83	-1627.4281	23.88881	-1594.8079	-1651.3508	200.0	0.0	600	50400
25.357350826263428	84	-1625.8667	37.07432	-1573.7333	-1656.7638	200.0	0.0	600	51000
25.6404070854187	85	-1628.3541	30.90862	-1584.6848	-1651.8464	200.0	0.0	600	51600
25.918704748153687	86	-1605.7383	36.01142	-1575.7551	-1656.3809	200.0	0.0	600	52200
26.193794012069702	87	-1633.6302	19.46937	-1609.9652	-1657.6512	200.0	0.0	600	52800
26.46593475341797	88	-1623.2103	34.857388	-1574.1863	-1652.1982	200.0	0.0	600	53400
26.739184856414795	89	-1636.2057	14.652424	-1618.9019	-1654.7305	200.0	0.0	600	54000
27.011278867721558	90	-1587.7174	46.19841	-1538.4827	-1649.5288	200.0	0.0	600	54600
