Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
3.1747992038726807	0	16.242718	7.813522	61.0	8.0	16.24271844660194	7.813521620763502	5019	5019
5.901211977005005	1	22.68919	11.081914	71.0	8.0	22.68918918918919	11.081913284505006	5037	10056
8.166295051574707	2	39.54331	22.051392	131.0	9.0	39.54330708661417	22.05139162338162	5022	15078
10.374852180480957	3	49.643566	23.64824	115.0	15.0	49.64356435643565	23.648240743566113	5014	20092
12.66450810432434	4	61.890244	26.799164	130.0	22.0	61.890243902439025	26.799165484623188	5075	25167
14.85525894165039	5	75.22388	35.932697	186.0	24.0	75.22388059701493	35.932698655989654	5040	30207
17.01873803138733	6	84.79661	23.840416	161.0	36.0	84.79661016949153	23.840415521501775	5003	35210
19.303749084472656	7	88.333336	33.825836	189.0	29.0	88.33333333333333	33.82583531123694	5035	40245
21.45542311668396	8	103.0	33.686428	200.0	50.0	103.0	33.68642916968318	5047	45292
23.63060212135315	9	122.82927	42.331966	200.0	50.0	122.82926829268293	42.33196476574196	5036	50328
25.820309162139893	10	161.34375	32.936123	200.0	80.0	161.34375	32.93612129467433	5163	55491
27.978024005889893	11	185.55556	24.694178	200.0	110.0	185.55555555555554	24.69417885121517	5010	60501
30.26334500312805	12	182.03572	28.576317	200.0	106.0	182.03571428571428	28.576316546170517	5097	65598
32.48895311355591	13	177.82759	29.114601	200.0	105.0	177.82758620689654	29.1145999226567	5157	70755
34.795918226242065	14	170.43333	34.02223	200.0	105.0	170.43333333333334	34.0222312939969	5113	75868
37.450161933898926	15	171.46666	32.914772	200.0	103.0	171.46666666666667	32.91477209737631	5144	81012
39.9555459022522	16	181.60715	27.4907	200.0	92.0	181.60714285714286	27.49069879810558	5085	86097
42.689475297927856	17	180.89285	33.897263	200.0	85.0	180.89285714285714	33.897259987997224	5065	91162
45.209737062454224	18	184.14285	29.227818	200.0	84.0	184.14285714285714	29.227817334218596	5156	96318
47.6862359046936	19	192.6923	20.078249	200.0	98.0	192.69230769230768	20.078249293067266	5010	101328
50.22063207626343	20	197.07692	10.141018	200.0	160.0	197.07692307692307	10.141017537031997	5124	106452
52.67189407348633	21	195.07692	14.427334	200.0	141.0	195.07692307692307	14.427332705461632	5072	111524
55.179540157318115	22	200.0	0.0	200.0	200.0	200.0	0.0	5200	116724
57.71452307701111	23	200.0	0.0	200.0	200.0	200.0	0.0	5200	121924
60.090961933135986	24	199.15384	4.2307696	200.0	178.0	199.15384615384616	4.230769230769231	5178	127102
62.36050796508789	25	200.0	0.0	200.0	200.0	200.0	0.0	5200	132302
64.62825202941895	26	198.0	10.0	200.0	148.0	198.0	10.0	5148	137450
66.91298604011536	27	200.0	0.0	200.0	200.0	200.0	0.0	5200	142650
69.20509123802185	28	200.0	0.0	200.0	200.0	200.0	0.0	5200	147850
71.44262313842773	29	200.0	0.0	200.0	200.0	200.0	0.0	5200	153050
73.75957107543945	30	200.0	0.0	200.0	200.0	200.0	0.0	5200	158250
76.02029800415039	31	200.0	0.0	200.0	200.0	200.0	0.0	5200	163450
79.6035852432251	32	200.0	0.0	200.0	200.0	200.0	0.0	5200	168650
82.33375692367554	33	200.0	0.0	200.0	200.0	200.0	0.0	5200	173850
85.01868915557861	34	200.0	0.0	200.0	200.0	200.0	0.0	5200	179050
87.4737560749054	35	200.0	0.0	200.0	200.0	200.0	0.0	5200	184250
89.88209700584412	36	200.0	0.0	200.0	200.0	200.0	0.0	5200	189450
92.23475623130798	37	199.5	2.5	200.0	187.0	199.5	2.5	5187	194637
94.6559751033783	38	198.84616	5.769231	200.0	170.0	198.84615384615384	5.769230769230769	5170	199807
97.0096070766449	39	194.65384	17.499325	200.0	122.0	194.65384615384616	17.49932374010341	5061	204868
99.35093212127686	40	200.0	0.0	200.0	200.0	200.0	0.0	5200	210068
101.76077818870544	41	194.42308	15.598749	200.0	131.0	194.42307692307693	15.598750139583613	5055	215123
104.20590496063232	42	192.38461	17.204823	200.0	127.0	192.3846153846154	17.204822497188495	5002	220125
106.5003981590271	43	187.2963	27.809958	200.0	107.0	187.2962962962963	27.809956669982117	5057	225182
108.909019947052	44	190.74074	23.818129	200.0	105.0	190.74074074074073	23.818126605735785	5150	230332
111.4007019996643	45	191.92592	16.959486	200.0	137.0	191.92592592592592	16.95948533007944	5182	235514
113.76453304290771	46	194.11539	16.694834	200.0	123.0	194.1153846153846	16.694833201362083	5047	240561
116.12407612800598	47	191.81482	22.82305	200.0	122.0	191.8148148148148	22.82305046160819	5179	245740
118.43273711204529	48	196.8077	15.961539	200.0	117.0	196.80769230769232	15.96153846153846	5117	250857
120.85733890533447	49	198.6923	6.5384617	200.0	166.0	198.69230769230768	6.53846153846154	5166	256023
123.12409090995789	50	198.3077	8.461538	200.0	156.0	198.30769230769232	8.461538461538462	5156	261179
125.8410210609436	51	196.26923	18.653847	200.0	103.0	196.26923076923077	18.653846153846153	5103	266282
128.15915298461914	52	200.0	0.0	200.0	200.0	200.0	0.0	5200	271482
130.38821721076965	53	199.46153	2.3242993	200.0	188.0	199.46153846153845	2.3242992199597112	5186	276668
132.93801498413086	54	200.0	0.0	200.0	200.0	200.0	0.0	5200	281868
135.41577100753784	55	200.0	0.0	200.0	200.0	200.0	0.0	5200	287068
137.87066292762756	56	196.8077	15.961539	200.0	117.0	196.80769230769232	15.96153846153846	5117	292185
140.36933708190918	57	200.0	0.0	200.0	200.0	200.0	0.0	5200	297385
